date,open,close,Name
2017-06-30,943.99,929.68,GOOGL
2017-07-03,933.22,919.46,GOOGL
2017-07-05,924.2,932.26,GOOGL
2017-07-06,925.0,927.69,GOOGL
2017-07-07,930.985,940.81,GOOGL
2017-07-10,941.95,951.0,GOOGL
2017-07-11,950.52,953.53,GOOGL
2017-07-12,960.86,967.66,GOOGL
2017-07-13,970.8,968.85,GOOGL
2017-07-14,974.0,976.91,GOOGL
2017-07-17,976.32,975.96,GOOGL
2017-07-18,973.36,986.95,GOOGL
2017-07-19,990.01,992.77,GOOGL
2017-07-20,997.0,992.19,GOOGL
2017-07-21,989.0,993.84,GOOGL
2017-07-24,994.1,998.31,GOOGL
2017-07-25,970.7,969.03,GOOGL
2017-07-26,972.78,965.31,GOOGL
2017-07-27,969.18,952.51,GOOGL
2017-07-28,947.99,958.33,GOOGL
2017-07-31,960.0,945.5,GOOGL
2017-08-01,947.81,946.56,GOOGL
2017-08-02,948.37,947.64,GOOGL
2017-08-03,949.1,940.3,GOOGL
2017-08-04,943.95,945.79,GOOGL
2017-08-07,947.52,945.75,GOOGL
2017-08-08,944.29,944.19,GOOGL
2017-08-09,938.45,940.08,GOOGL
2017-08-10,935.0,923.59,GOOGL
2017-08-11,923.71,930.09,GOOGL
2017-08-14,939.07,938.93,GOOGL
2017-08-15,941.03,938.08,GOOGL
2017-08-16,941.25,944.27,GOOGL
2017-08-17,942.95,927.66,GOOGL
2017-08-18,926.98,926.18,GOOGL
2017-08-21,925.77,920.87,GOOGL
2017-08-22,926.96,940.4,GOOGL
2017-08-23,937.0,942.58,GOOGL
2017-08-24,943.71,936.89,GOOGL
2017-08-25,939.21,930.5,GOOGL
2017-08-28,931.88,928.13,GOOGL
2017-08-29,919.95,935.75,GOOGL
2017-08-30,935.67,943.63,GOOGL
2017-08-31,946.3,955.24,GOOGL
2017-09-01,957.47,951.99,GOOGL
2017-09-05,946.86,941.48,GOOGL
2017-09-06,943.87,942.02,GOOGL
2017-09-07,944.25,949.89,GOOGL
2017-09-08,949.7,941.41,GOOGL
2017-09-11,947.2,943.29,GOOGL
2017-09-12,946.92,946.65,GOOGL
2017-09-13,945.5,950.44,GOOGL
2017-09-14,946.0,940.13,GOOGL
2017-09-15,940.09,935.29,GOOGL
2017-09-18,935.01,929.75,GOOGL
2017-09-19,933.41,936.86,GOOGL
2017-09-20,937.73,947.54,GOOGL
2017-09-21,948.13,947.55,GOOGL
2017-09-22,942.77,943.26,GOOGL
2017-09-25,939.45,934.28,GOOGL
2017-09-26,936.69,937.43,GOOGL
2017-09-27,942.74,959.9,GOOGL
2017-09-28,956.25,964.81,GOOGL
2017-09-29,966.0,973.72,GOOGL
2017-10-02,975.65,967.47,GOOGL
2017-10-03,967.56,972.08,GOOGL
2017-10-04,971.76,966.78,GOOGL
2017-10-05,972.79,985.19,GOOGL
2017-10-06,980.0,993.64,GOOGL
2017-10-09,995.0,992.31,GOOGL
2017-10-10,995.3,987.8,GOOGL
2017-10-11,989.04,1005.65,GOOGL
2017-10-12,1003.84,1005.65,GOOGL
2017-10-13,1009.11,1007.87,GOOGL
2017-10-16,1009.63,1009.35,GOOGL
2017-10-17,1007.44,1011.0,GOOGL
2017-10-18,1011.05,1012.74,GOOGL
2017-10-19,1004.75,1001.84,GOOGL
2017-10-20,1007.05,1005.07,GOOGL
2017-10-23,1005.18,985.54,GOOGL
2017-10-24,986.5,988.49,GOOGL
2017-10-25,986.27,991.46,GOOGL
2017-10-26,998.47,991.42,GOOGL
2017-10-27,1030.99,1033.67,GOOGL
2017-10-30,1029.16,1033.13,GOOGL
2017-10-31,1033.0,1033.04,GOOGL
2017-11-01,1036.32,1042.6,GOOGL
2017-11-02,1039.99,1042.97,GOOGL
2017-11-03,1042.75,1049.99,GOOGL
2017-11-06,1049.1,1042.68,GOOGL
2017-11-07,1049.65,1052.39,GOOGL
2017-11-08,1050.05,1058.29,GOOGL
2017-11-09,1048.0,1047.72,GOOGL
2017-11-10,1043.87,1044.15,GOOGL
2017-11-13,1040.8,1041.2,GOOGL
2017-11-14,1037.72,1041.64,GOOGL
2017-11-15,1035.0,1036.41,GOOGL
2017-11-16,1038.75,1048.47,GOOGL
2017-11-17,1049.8,1035.89,GOOGL
2017-11-20,1036.0,1034.66,GOOGL
2017-11-21,1040.04,1050.3,GOOGL
2017-11-22,1051.16,1051.92,GOOGL
2017-11-24,1054.39,1056.52,GOOGL
2017-11-27,1058.57,1072.01,GOOGL
2017-11-28,1073.99,1063.29,GOOGL
2017-11-29,1056.18,1037.38,GOOGL
2017-11-30,1039.94,1036.17,GOOGL
2017-12-01,1030.41,1025.07,GOOGL
2017-12-04,1027.8,1011.87,GOOGL
2017-12-05,1010.99,1019.6,GOOGL
2017-12-06,1016.52,1032.72,GOOGL
2017-12-07,1036.07,1044.57,GOOGL
2017-12-08,1051.81,1049.38,GOOGL
2017-12-11,1051.11,1051.97,GOOGL
2017-12-12,1050.0,1048.77,GOOGL
2017-12-13,1052.08,1051.39,GOOGL
2017-12-14,1055.49,1057.47,GOOGL
2017-12-15,1063.78,1072.0,GOOGL
2017-12-18,1076.45,1085.09,GOOGL
2017-12-19,1083.02,1079.78,GOOGL
2017-12-20,1080.92,1073.56,GOOGL
2017-12-21,1075.39,1070.85,GOOGL
2017-12-22,1070.0,1068.86,GOOGL
2017-12-26,1068.64,1065.85,GOOGL
2017-12-27,1066.6,1060.2,GOOGL
2017-12-28,1062.25,1055.95,GOOGL
2017-12-29,1055.49,1053.4,GOOGL
2018-01-02,1053.02,1073.21,GOOGL
2018-01-03,1073.93,1091.52,GOOGL
2018-01-04,1097.09,1095.76,GOOGL
2018-01-05,1103.45,1110.29,GOOGL
2018-01-08,1111.0,1114.21,GOOGL
2018-01-09,1118.44,1112.79,GOOGL
2018-01-10,1107.0,1110.14,GOOGL
2018-01-11,1112.31,1112.05,GOOGL
2018-01-12,1110.1,1130.65,GOOGL
2018-01-16,1140.31,1130.7,GOOGL
2018-01-17,1136.36,1139.1,GOOGL
2018-01-18,1139.35,1135.97,GOOGL
2018-01-19,1138.03,1143.5,GOOGL
2018-01-22,1143.82,1164.16,GOOGL
2018-01-23,1170.62,1176.17,GOOGL
2018-01-24,1184.98,1171.29,GOOGL
2018-01-25,1180.71,1182.14,GOOGL
2018-01-26,1187.53,1187.56,GOOGL
2018-01-29,1188.0,1186.48,GOOGL
2018-01-30,1177.72,1177.37,GOOGL
2018-01-31,1183.81,1182.22,GOOGL
2018-02-01,1175.99,1181.59,GOOGL
2018-02-02,1127.42,1119.2,GOOGL
2018-02-05,1100.61,1062.39,GOOGL
2018-02-06,1033.98,1084.43,GOOGL
2018-02-07,1084.97,1055.41,GOOGL
2015-01-02,529.01,524.81,GOOG
2015-01-05,523.26,513.87,GOOG
2015-01-06,515.0,501.96,GOOG
2015-01-07,507.0,501.1,GOOG
2015-01-08,497.99,502.68,GOOG
2015-01-09,504.76,496.17,GOOG
2015-01-12,494.94,492.55,GOOG
2015-01-13,498.84,496.18,GOOG
2015-01-14,494.65,500.87,GOOG
2015-01-15,505.57,501.79,GOOG
2015-01-16,500.01,508.08,GOOG
2015-01-20,511.0,506.9,GOOG
2015-01-21,507.25,518.04,GOOG
2015-01-22,521.48,534.39,GOOG
2015-01-23,535.59,539.95,GOOG
2015-01-26,538.53,535.21,GOOG
2015-01-27,529.97,518.63,GOOG
2015-01-28,522.78,510.0,GOOG
2015-01-29,511.0,510.66,GOOG
2015-01-30,515.86,534.52,GOOG
2015-02-02,531.73,528.48,GOOG
2015-02-03,528.0,529.24,GOOG
2015-02-04,529.24,522.76,GOOG
2015-02-05,523.79,527.58,GOOG
2015-02-06,527.64,531.0,GOOG
2015-02-09,528.0,527.83,GOOG
2015-02-10,529.3,536.94,GOOG
2015-02-11,535.3,535.97,GOOG
2015-02-12,537.25,542.93,GOOG
2015-02-13,543.35,549.01,GOOG
2015-02-17,546.83,542.84,GOOG
2015-02-18,541.4,539.7,GOOG
2015-02-19,538.04,542.87,GOOG
2015-02-20,543.13,538.95,GOOG
2015-02-23,536.05,531.91,GOOG
2015-02-24,530.0,536.09,GOOG
2015-02-25,535.9,543.87,GOOG
2015-02-26,543.21,555.48,GOOG
2015-02-27,554.24,558.4,GOOG
2015-03-02,560.53,571.34,GOOG
2015-03-03,570.45,573.64,GOOG
2015-03-04,571.87,573.37,GOOG
2015-03-05,575.02,575.33,GOOG
2015-03-06,574.88,567.685,GOOG
2015-03-09,566.86,568.85,GOOG
2015-03-10,564.25,555.01,GOOG
2015-03-11,555.14,551.18,GOOG
2015-03-12,553.51,555.51,GOOG
2015-03-13,553.5,547.32,GOOG
2015-03-16,550.95,554.51,GOOG
2015-03-17,551.71,550.84,GOOG
2015-03-18,552.5,559.5,GOOG
2015-03-19,559.39,557.99,GOOG
2015-03-20,561.65,560.36,GOOG
2015-03-23,560.43,558.81,GOOG
2015-03-24,562.56,570.19,GOOG
2015-03-25,570.5,558.785,GOOG
2015-03-26,557.59,555.17,GOOG
2015-03-27,553.0,548.34,GOOG
2015-03-30,551.62,552.03,GOOG
2015-03-31,550.0,548.0,GOOG
2015-04-01,548.6,542.56,GOOG
2015-04-02,540.85,535.53,GOOG
2015-04-06,532.22,536.765,GOOG
2015-04-07,538.08,537.02,GOOG
2015-04-08,538.38,541.61,GOOG
2015-04-09,541.03,540.78,GOOG
2015-04-10,542.29,540.01,GOOG
2015-04-13,538.41,539.17,GOOG
2015-04-14,536.25,530.39,GOOG
2015-04-15,528.7,532.53,GOOG
2015-04-16,529.9,533.8,GOOG
2015-04-17,528.66,524.05,GOOG
2015-04-20,525.6,535.38,GOOG
2015-04-21,537.51,533.97,GOOG
2015-04-22,534.4,539.365,GOOG
2015-04-23,541.0,547.0,GOOG
2015-04-24,566.1,565.06,GOOG
2015-04-27,563.39,555.37,GOOG
2015-04-28,554.64,553.68,GOOG
2015-04-29,550.47,549.08,GOOG
2015-04-30,547.87,537.34,GOOG
2015-05-01,538.43,537.9,GOOG
2015-05-04,538.53,540.78,GOOG
2015-05-05,538.21,530.8,GOOG
2015-05-06,531.24,524.22,GOOG
2015-05-07,523.99,530.7,GOOG
2015-05-08,536.65,538.22,GOOG
2015-05-11,538.37,535.7,GOOG
2015-05-12,531.6,529.04,GOOG
2015-05-13,530.56,529.62,GOOG
2015-05-14,533.77,538.4,GOOG
2015-05-15,539.18,533.85,GOOG
2015-05-18,532.01,532.3,GOOG
2015-05-19,533.98,537.36,GOOG
2015-05-20,538.49,539.27,GOOG
2015-05-21,537.95,542.51,GOOG
2015-05-22,540.15,540.11,GOOG
2015-05-26,538.12,532.32,GOOG
2015-05-27,532.8,539.79,GOOG
2015-05-28,538.01,539.78,GOOG
2015-05-29,537.37,532.11,GOOG
2015-06-01,536.79,533.99,GOOG
2015-06-02,532.93,539.18,GOOG
2015-06-03,539.91,540.31,GOOG
2015-06-04,537.76,536.7,GOOG
2015-06-05,536.35,533.33,GOOG
2015-06-08,533.31,526.83,GOOG
2015-06-09,527.56,526.69,GOOG
2015-06-10,529.36,536.69,GOOG
2015-06-11,538.425,534.61,GOOG
2015-06-12,531.6,532.33,GOOG
2015-06-15,528.0,527.2,GOOG
2015-06-16,528.4,528.15,GOOG
2015-06-17,529.37,529.26,GOOG
2015-06-18,531.0,536.73,GOOG
2015-06-19,537.21,536.69,GOOG
2015-06-22,539.59,538.19,GOOG
2015-06-23,539.64,540.48,GOOG
2015-06-24,540.0,537.84,GOOG
2015-06-25,538.87,535.23,GOOG
2015-06-26,537.26,531.69,GOOG
2015-06-29,525.01,521.52,GOOG
2015-06-30,526.02,520.51,GOOG
2015-07-01,524.73,521.84,GOOG
2015-07-02,521.08,523.4,GOOG
2015-07-06,519.5,522.86,GOOG
2015-07-07,523.13,525.02,GOOG
2015-07-08,521.05,516.83,GOOG
2015-07-09,523.12,520.68,GOOG
2015-07-10,526.29,530.13,GOOG
2015-07-13,532.88,546.55,GOOG
2015-07-14,546.76,561.1,GOOG
2015-07-15,560.13,560.22,GOOG
2015-07-16,565.12,579.85,GOOG
2015-07-17,649.0,672.93,GOOG
2015-07-20,659.24,663.02,GOOG
2015-07-21,655.21,662.3,GOOG
2015-07-22,660.89,662.1,GOOG
2015-07-23,661.27,644.28,GOOG
2015-07-24,647.0,623.56,GOOG
2015-07-27,621.0,627.26,GOOG
2015-07-28,632.83,628.0,GOOG
2015-07-29,628.8,631.93,GOOG
2015-07-30,630.0,632.59,GOOG
2015-07-31,631.38,625.61,GOOG
2015-08-03,625.34,631.21,GOOG
2015-08-04,628.42,629.25,GOOG
2015-08-05,634.33,643.78,GOOG
2015-08-06,645.0,642.68,GOOG
2015-08-07,640.23,635.3,GOOG
2015-08-10,639.48,633.73,GOOG
2015-08-11,669.2,660.78,GOOG
2015-08-12,663.08,659.56,GOOG
2015-08-13,659.3225,656.45,GOOG
2015-08-14,655.01,657.12,GOOG
2015-08-17,656.8,660.87,GOOG
2015-08-18,661.9,656.13,GOOG
2015-08-19,656.6,660.9,GOOG
2015-08-20,655.46,646.83,GOOG
2015-08-21,639.78,612.48,GOOG
2015-08-24,573.0,589.61,GOOG
2015-08-25,614.91,582.06,GOOG
2015-08-26,610.35,628.62,GOOG
2015-08-27,639.4,637.61,GOOG
2015-08-28,632.82,630.38,GOOG
2015-08-31,627.54,618.25,GOOG
2015-09-01,602.36,597.79,GOOG
2015-09-02,605.68,614.34,GOOG
2015-09-03,617.0,606.25,GOOG
2015-09-04,600.0,600.7,GOOG
2015-09-08,612.49,614.66,GOOG
2015-09-09,621.22,612.72,GOOG
2015-09-10,613.1,621.35,GOOG
2015-09-11,619.75,625.77,GOOG
2015-09-14,625.7,623.24,GOOG
2015-09-15,626.7,635.14,GOOG
2015-09-16,635.47,635.98,GOOG
2015-09-17,637.79,642.9,GOOG
2015-09-18,636.79,629.25,GOOG
2015-09-21,634.4,635.44,GOOG
2015-09-22,627.0,622.69,GOOG
2015-09-23,622.05,622.36,GOOG
2015-09-24,616.64,625.8,GOOG
2015-09-25,629.77,611.97,GOOG
2015-09-28,610.34,594.89,GOOG
2015-09-29,597.28,594.97,GOOG
2015-09-30,603.28,608.42,GOOG
2015-10-01,608.37,611.29,GOOG
2015-10-02,607.2,626.91,GOOG
2015-10-05,632.0,641.47,GOOG
2015-10-06,638.84,645.44,GOOG
2015-10-07,649.24,642.36,GOOG
2015-10-08,641.36,639.16,GOOG
2015-10-09,640.0,643.61,GOOG
2015-10-12,642.09,646.67,GOOG
2015-10-13,643.15,652.3,GOOG
2015-10-14,653.21,651.16,GOOG
2015-10-15,654.66,661.74,GOOG
2015-10-16,664.11,662.2,GOOG
2015-10-19,661.18,666.1,GOOG
2015-10-20,664.04,650.28,GOOG
2015-10-21,654.15,642.61,GOOG
2015-10-22,646.7,651.79,GOOG
2015-10-23,727.5,702.0,GOOG
2015-10-26,701.55,712.78,GOOG
2015-10-27,707.38,708.49,GOOG
2015-10-28,707.33,712.95,GOOG
2015-10-29,710.5,716.92,GOOG
2015-10-30,715.73,710.81,GOOG
2015-11-02,711.06,721.11,GOOG
2015-11-03,718.86,722.16,GOOG
2015-11-04,722.0,728.11,GOOG
2015-11-05,729.47,731.25,GOOG
2015-11-06,731.5,733.76,GOOG
2015-11-09,730.2,724.89,GOOG
2015-11-10,724.4,728.32,GOOG
2015-11-11,732.46,735.4,GOOG
2015-11-12,731.0,731.23,GOOG
2015-11-13,729.17,717.0,GOOG
2015-11-16,715.6,728.96,GOOG
2015-11-17,729.29,725.3,GOOG
2015-11-18,727.58,740.0,GOOG
2015-11-19,738.74,738.41,GOOG
2015-11-20,746.53,756.6,GOOG
2015-11-23,757.45,755.98,GOOG
2015-11-24,752.0,748.28,GOOG
2015-11-25,748.14,748.15,GOOG
2015-11-27,748.46,750.26,GOOG
2015-11-30,748.81,742.6,GOOG
2015-12-01,747.11,767.04,GOOG
2015-12-02,768.9,762.38,GOOG
2015-12-03,766.01,752.54,GOOG
2015-12-04,753.1,766.81,GOOG
2015-12-07,767.77,763.25,GOOG
2015-12-08,757.89,762.37,GOOG
2015-12-09,759.17,751.61,GOOG
2015-12-10,752.85,749.46,GOOG
2015-12-11,741.16,738.87,GOOG
2015-12-14,741.79,747.77,GOOG
2015-12-15,753.0,743.4,GOOG
2015-12-16,750.0,758.09,GOOG
2015-12-17,762.42,749.43,GOOG
2015-12-18,746.51,739.31,GOOG
2015-12-21,746.13,747.77,GOOG
2015-12-22,751.65,750.0,GOOG
2015-12-23,753.47,750.31,GOOG
2015-12-24,749.55,748.4,GOOG
2015-12-28,752.92,762.51,GOOG
2015-12-29,766.69,776.6,GOOG
2015-12-30,776.6,771.0,GOOG
2015-12-31,769.5,758.88,GOOG
2016-01-04,743.0,741.84,GOOG
2016-01-05,746.45,742.58,GOOG
2016-01-06,730.0,743.62,GOOG
2016-01-07,730.31,726.39,GOOG
2016-01-08,731.45,714.47,GOOG
2016-01-11,716.61,716.03,GOOG
2016-01-12,721.68,726.07,GOOG
2016-01-13,730.85,700.56,GOOG
2016-01-14,705.38,714.72,GOOG
2016-01-15,692.29,694.45,GOOG
2016-01-19,703.3,701.79,GOOG
2016-01-20,688.61,698.45,GOOG
2016-01-21,702.18,706.59,GOOG
2016-01-22,723.6,725.25,GOOG
2016-01-25,723.58,711.67,GOOG
2016-01-26,713.85,713.04,GOOG
2016-01-27,713.67,699.99,GOOG
2016-01-28,722.22,730.96,GOOG
2016-01-29,731.53,742.95,GOOG
2016-02-01,750.46,752.0,GOOG
2016-02-02,784.5,764.65,GOOG
2016-02-03,770.22,726.95,GOOG
2016-02-04,722.81,708.01,GOOG
2016-02-05,703.87,683.57,GOOG
2016-02-08,667.85,682.74,GOOG
2016-02-09,672.32,678.11,GOOG
2016-02-10,686.86,684.12,GOOG
2016-02-11,675.0,683.11,GOOG
2016-02-12,690.26,682.4,GOOG
2016-02-16,692.98,691.0,GOOG
2016-02-17,699.0,708.4,GOOG
2016-02-18,710.0,697.35,GOOG
2016-02-19,695.03,700.91,GOOG
2016-02-22,707.45,706.46,GOOG
2016-02-23,701.45,695.85,GOOG
2016-02-24,688.92,699.56,GOOG
2016-02-25,700.01,705.75,GOOG
2016-02-26,708.58,705.07,GOOG
2016-02-29,700.32,697.77,GOOG
2016-03-01,703.62,718.81,GOOG
2016-03-02,719.0,718.85,GOOG
2016-03-03,718.68,712.42,GOOG
2016-03-04,714.99,710.89,GOOG
2016-03-07,706.9,695.16,GOOG
2016-03-08,688.59,693.97,GOOG
2016-03-09,698.47,705.24,GOOG
2016-03-10,708.12,712.82,GOOG
2016-03-11,720.0,726.82,GOOG
2016-03-14,726.81,730.49,GOOG
2016-03-15,726.92,728.33,GOOG
2016-03-16,726.37,736.09,GOOG
2016-03-17,736.45,737.78,GOOG
2016-03-18,741.86,737.6,GOOG
2016-03-21,736.5,742.09,GOOG
2016-03-22,737.46,740.75,GOOG
2016-03-23,742.36,738.06,GOOG
2016-03-24,732.01,735.3,GOOG
2016-03-28,736.79,733.53,GOOG
2016-03-29,734.59,744.77,GOOG
2016-03-30,750.1,750.53,GOOG
2016-03-31,749.25,744.95,GOOG
2016-04-01,738.6,749.91,GOOG
2016-04-04,750.06,745.29,GOOG
2016-04-05,738.0,737.8,GOOG
2016-04-06,735.77,745.69,GOOG
2016-04-07,745.37,740.28,GOOG
2016-04-08,743.97,739.15,GOOG
2016-04-11,743.02,736.1,GOOG
2016-04-12,738.0,743.09,GOOG
2016-04-13,749.16,751.72,GOOG
2016-04-14,754.01,753.2,GOOG
2016-04-15,753.98,759.0,GOOG
2016-04-18,760.46,766.61,GOOG
2016-04-19,769.51,753.93,GOOG
2016-04-20,758.0,752.67,GOOG
2016-04-21,755.38,759.14,GOOG
2016-04-22,726.3,718.77,GOOG
2016-04-25,716.1,723.15,GOOG
2016-04-26,725.42,708.14,GOOG
2016-04-27,707.29,705.84,GOOG
2016-04-28,708.26,691.02,GOOG
2016-04-29,690.7,693.01,GOOG
2016-05-02,697.63,698.21,GOOG
2016-05-03,696.87,692.36,GOOG
2016-05-04,690.49,695.7,GOOG
2016-05-05,697.7,701.43,GOOG
2016-05-06,698.38,711.12,GOOG
2016-05-09,712.0,712.9,GOOG
2016-05-10,716.75,723.18,GOOG
2016-05-11,723.41,715.29,GOOG
2016-05-12,717.06,713.31,GOOG
2016-05-13,711.93,710.83,GOOG
2016-05-16,709.13,716.49,GOOG
2016-05-17,715.99,706.23,GOOG
2016-05-18,703.67,706.63,GOOG
2016-05-19,702.36,700.32,GOOG
2016-05-20,701.62,709.74,GOOG
2016-05-23,706.53,704.24,GOOG
2016-05-24,706.86,720.09,GOOG
2016-05-25,720.76,725.27,GOOG
2016-05-26,722.87,724.12,GOOG
2016-05-27,724.01,732.66,GOOG
2016-05-31,731.74,735.72,GOOG
2016-06-01,734.53,734.15,GOOG
2016-06-02,732.5,730.4,GOOG
2016-06-03,729.27,722.34,GOOG
2016-06-06,724.91,716.55,GOOG
2016-06-07,719.84,716.65,GOOG
2016-06-08,723.96,728.28,GOOG
2016-06-09,722.87,728.58,GOOG
2016-06-10,719.47,719.41,GOOG
2016-06-13,716.51,718.36,GOOG
2016-06-14,716.48,718.27,GOOG
2016-06-15,719.0,718.92,GOOG
2016-06-16,714.91,710.36,GOOG
2016-06-17,708.65,691.72,GOOG
2016-06-20,698.77,693.71,GOOG
2016-06-21,698.4,695.94,GOOG
2016-06-22,699.06,697.46,GOOG
2016-06-23,697.45,701.87,GOOG
2016-06-24,675.17,675.22,GOOG
2016-06-27,671.0,668.26,GOOG
2016-06-28,678.97,680.04,GOOG
2016-06-29,683.0,684.11,GOOG
2016-06-30,685.47,692.1,GOOG
2016-07-01,692.2,699.21,GOOG
2016-07-05,696.06,694.49,GOOG
2016-07-06,689.98,697.77,GOOG
2016-07-07,698.08,695.36,GOOG
2016-07-08,699.5,705.63,GOOG
2016-07-11,708.05,715.09,GOOG
2016-07-12,719.12,720.64,GOOG
2016-07-13,723.62,716.98,GOOG
2016-07-14,721.58,720.95,GOOG
2016-07-15,725.73,719.85,GOOG
2016-07-18,722.71,733.78,GOOG
2016-07-19,729.89,736.96,GOOG
2016-07-20,737.33,741.19,GOOG
2016-07-21,740.36,738.63,GOOG
2016-07-22,741.86,742.74,GOOG
2016-07-25,740.67,739.77,GOOG
2016-07-26,739.04,738.42,GOOG
2016-07-27,738.28,741.77,GOOG
2016-07-28,747.04,745.91,GOOG
2016-07-29,772.71,768.79,GOOG
2016-08-01,761.09,772.88,GOOG
2016-08-02,768.69,771.07,GOOG
2016-08-03,767.18,773.18,GOOG
2016-08-04,772.22,771.61,GOOG
2016-08-05,773.78,782.22,GOOG
2016-08-08,782.0,781.76,GOOG
2016-08-09,781.1,784.26,GOOG
2016-08-10,783.75,784.68,GOOG
2016-08-11,785.0,784.85,GOOG
2016-08-12,781.5,783.22,GOOG
2016-08-15,783.75,782.44,GOOG
2016-08-16,780.3,777.14,GOOG
2016-08-17,777.32,779.91,GOOG
2016-08-18,780.01,777.5,GOOG
2016-08-19,775.0,775.42,GOOG
2016-08-22,773.27,772.15,GOOG
2016-08-23,775.48,772.08,GOOG
2016-08-24,770.58,769.64,GOOG
2016-08-25,767.0,769.41,GOOG
2016-08-26,769.0,769.54,GOOG
2016-08-29,768.74,772.15,GOOG
2016-08-30,769.33,769.09,GOOG
2016-08-31,767.01,767.05,GOOG
2016-09-01,769.25,768.78,GOOG
2016-09-02,773.01,771.46,GOOG
2016-09-06,773.45,780.08,GOOG
2016-09-07,780.0,780.35,GOOG
2016-09-08,778.59,775.32,GOOG
2016-09-09,770.1,759.66,GOOG
2016-09-12,755.13,769.02,GOOG
2016-09-13,764.48,759.69,GOOG
2016-09-14,759.61,762.49,GOOG
2016-09-15,762.89,771.76,GOOG
2016-09-16,769.75,768.88,GOOG
2016-09-19,772.42,765.7,GOOG
2016-09-20,769.0,771.41,GOOG
2016-09-21,772.66,776.22,GOOG
2016-09-22,780.0,787.21,GOOG
2016-09-23,786.59,786.9,GOOG
2016-09-26,782.74,774.21,GOOG
2016-09-27,775.5,783.01,GOOG
2016-09-28,777.85,781.56,GOOG
2016-09-29,781.44,775.01,GOOG
2016-09-30,776.33,777.29,GOOG
2016-10-03,774.25,772.56,GOOG
2016-10-04,776.03,776.43,GOOG
2016-10-05,779.31,776.47,GOOG
2016-10-06,779.0,776.86,GOOG
2016-10-07,779.66,775.08,GOOG
2016-10-10,777.71,785.94,GOOG
2016-10-11,786.66,783.07,GOOG
2016-10-12,783.76,786.14,GOOG
2016-10-13,781.22,778.19,GOOG
2016-10-14,781.65,778.53,GOOG
2016-10-17,779.8,779.96,GOOG
2016-10-18,787.85,795.26,GOOG
2016-10-19,798.86,801.56,GOOG
2016-10-20,803.3,796.97,GOOG
2016-10-21,795.0,799.37,GOOG
2016-10-24,804.9,813.11,GOOG
2016-10-25,816.68,807.67,GOOG
2016-10-26,806.34,799.07,GOOG
2016-10-27,801.0,795.35,GOOG
2016-10-28,808.35,795.37,GOOG
2016-10-31,795.47,784.54,GOOG
2016-11-01,782.89,783.61,GOOG
2016-11-02,778.2,768.7,GOOG
2016-11-03,767.25,762.13,GOOG
2016-11-04,750.66,762.02,GOOG
2016-11-07,774.5,782.52,GOOG
2016-11-08,783.4,790.51,GOOG
2016-11-09,779.94,785.31,GOOG
2016-11-10,791.17,762.56,GOOG
2016-11-11,756.54,754.02,GOOG
2016-11-14,755.6,736.08,GOOG
2016-11-15,746.97,758.49,GOOG
2016-11-16,755.2,764.48,GOOG
2016-11-17,766.92,771.23,GOOG
2016-11-18,771.37,760.54,GOOG
2016-11-21,762.61,769.2,GOOG
2016-11-22,772.63,768.27,GOOG
2016-11-23,767.73,760.99,GOOG
2016-11-25,764.26,761.68,GOOG
2016-11-28,760.0,768.24,GOOG
2016-11-29,771.53,770.84,GOOG
2016-11-30,770.07,758.04,GOOG
2016-12-01,757.44,747.92,GOOG
2016-12-02,744.59,750.5,GOOG
2016-12-05,757.71,762.52,GOOG
2016-12-06,764.73,759.11,GOOG
2016-12-07,761.0,771.19,GOOG
2016-12-08,772.48,776.42,GOOG
2016-12-09,780.0,789.29,GOOG
2016-12-12,785.04,789.27,GOOG
2016-12-13,793.9,796.1,GOOG
2016-12-14,797.4,797.07,GOOG
2016-12-15,797.34,797.85,GOOG
2016-12-16,800.4,790.8,GOOG
2016-12-19,790.22,794.2,GOOG
2016-12-20,796.76,796.42,GOOG
2016-12-21,795.84,794.56,GOOG
2016-12-22,792.36,791.26,GOOG
2016-12-23,790.9,789.91,GOOG
2016-12-27,790.68,791.55,GOOG
2016-12-28,793.7,785.05,GOOG
2016-12-29,783.33,782.79,GOOG
2016-12-30,782.75,771.82,GOOG
2017-01-03,778.81,786.14,GOOG
2017-01-04,788.36,786.9,GOOG
2017-01-05,786.08,794.02,GOOG
2017-01-06,795.26,806.15,GOOG
2017-01-09,806.4,806.65,GOOG
2017-01-10,807.86,804.79,GOOG
2017-01-11,805.0,807.91,GOOG
2017-01-12,807.14,806.36,GOOG
2017-01-13,807.48,807.88,GOOG
2017-01-17,807.08,804.61,GOOG
2017-01-18,805.81,806.07,GOOG
2017-01-19,805.12,802.175,GOOG
2017-01-20,806.91,805.02,GOOG
2017-01-23,807.25,819.31,GOOG
2017-01-24,822.3,823.87,GOOG
2017-01-25,829.62,835.67,GOOG
2017-01-26,837.81,832.15,GOOG
2017-01-27,834.71,823.31,GOOG
2017-01-30,814.66,802.32,GOOG
2017-01-31,796.86,796.79,GOOG
2017-02-01,799.68,795.695,GOOG
2017-02-02,793.8,798.53,GOOG
2017-02-03,802.99,801.49,GOOG
2017-02-06,799.7,801.34,GOOG
2017-02-07,803.99,806.97,GOOG
2017-02-08,807.0,808.38,GOOG
2017-02-09,809.51,809.56,GOOG
